rank,object_id,score,n_obs
2138,ZTF25aaiyyvv,13.478173,18
2139,ZTF26aapvzxc,13.460218,27
2140,ZTF23abhzwll,13.452797,20
2141,ZTF20aawjjgt,13.450241,15
2142,ZTF19aajxwsq,13.444236,118
2143,ZTF22abfvxlz,13.441478,23
2144,ZTF25acldmbe,13.437435,81
2145,ZTF23abscxnq,13.430237,21
2146,ZTF20actquxk,13.429317,14
2147,ZTF22aauwylz,13.388526,13
2148,ZTF23abogidd,13.381108,12
2149,ZTF24abzksbl,13.351112,32
2150,ZTF19aarphwc,13.343497,82
2151,ZTF22aafafbt,13.330351,56
2152,ZTF19abqmsbk,13.330239,14
2153,ZTF19abfsxpw,13.306913,18
2154,ZTF22aafkstv,13.303102,41
2155,ZTF24aaqzmxj,13.294387,22
2156,ZTF20aauualk,13.294073,22
2157,ZTF19acftcbx,13.292916,24
2158,ZTF23aaknrvj,13.286450,40
2159,ZTF21abwvtqu,13.247967,15
2160,ZTF26aakqedz,13.239836,33
2161,ZTF25abnnpmt,13.229951,41
2162,ZTF22aafwidw,13.228302,380
2163,ZTF24aahsyoz,13.219241,537
2164,ZTF25acegbvm,13.183098,18
2165,ZTF20acgnirp,13.179478,18
2166,ZTF23abjfikg,13.166786,17
2167,ZTF22aaemkwa,13.145053,22
2168,ZTF19abgndlf,13.144102,82
2169,ZTF20aayeims,13.140003,12
2170,ZTF20abbywfu,13.129360,29
2171,ZTF23abihxfd,13.085812,16
2172,ZTF25abjouqv,13.084604,19
2173,ZTF24abnsght,13.077160,21
2174,ZTF23aaohapx,13.066848,19
2175,ZTF25abwnpuz,13.059908,15
2176,ZTF23abkpino,13.058176,20
2177,ZTF20aavmurk,13.039905,19
2178,ZTF26aappmmu,13.019494,27
2179,ZTF20abiserv,13.019420,97
2180,ZTF22aammxgq,13.010156,403
2181,ZTF20abtgwwq,13.007388,62
2182,ZTF24aaugxzp,13.003814,58
2183,ZTF22aayukxn,12.998841,23
2184,ZTF19abitljz,12.991087,15
2185,ZTF20aagvvnr,12.989608,17
2186,ZTF21acjcwbf,12.987743,12
2187,ZTF19abxvtiy,12.980804,14
2188,ZTF25abwmbbo,12.969790,38
2189,ZTF23abhxczk,12.965762,16
2190,ZTF20aaumlmu,12.946808,19
2191,ZTF22abycztc,12.932611,33
2192,ZTF20abbelzu,12.925733,36
2193,ZTF21aaovdlh,12.890175,32
2194,ZTF20aagzkni,12.879323,13
2195,ZTF21aaguags,12.878845,98
2196,ZTF24abnyruv,12.874344,36
2197,ZTF21abqzays,12.863735,23
2198,ZTF25abbzfjz,12.828490,133
2199,ZTF22aaedoxt,12.825486,29
2200,ZTF20abrawzq,12.793592,35
2201,ZTF22abxpcmv,12.785552,268
2202,ZTF22aaaffer,12.783600,14
2203,ZTF20aaigcqt,12.783136,436
2204,ZTF20abccojn,12.776717,52
2205,ZTF19abhztqq,12.754378,63
2206,ZTF23aakokgz,12.722323,11
2207,ZTF20abkqtcq,12.719803,10
2208,ZTF19adbnlki,12.700104,44
2209,ZTF23abiuwjh,12.661779,18
2210,ZTF18acwyvak,12.647664,318
2211,ZTF20acqxgjn,12.647379,18
2212,ZTF19aatoyno,12.623363,31
2213,ZTF26aahjzfk,12.618529,31
2214,ZTF20aciucmq,12.603696,37
2215,ZTF20abeqndh,12.592306,15
2216,ZTF21aanzmoi,12.584588,27
2217,ZTF20abbfpyh,12.584143,95
2218,ZTF19addayrx,12.572926,50
2219,ZTF18abqjyxy,12.568548,35
2220,ZTF26aasmtfl,12.557734,41
2221,ZTF20abriipn,12.551139,39
2222,ZTF18acbxqzf,12.551089,45
2223,ZTF22abmjdfo,12.538310,17
2224,ZTF20aaeaftf,12.528418,46
2225,ZTF19aayhhql,12.517927,23
2226,ZTF20aairvsi,12.500168,33
2227,ZTF22abeioig,12.462767,17
2228,ZTF18acrwlob,12.447328,537
2229,ZTF20abjwgyc,12.447038,15
2230,ZTF21acaohqz,12.443639,19
2231,ZTF21aagxuyk,12.439186,51
2232,ZTF19aczkgox,12.410856,21
2233,ZTF18admasxp,12.398364,100
2234,ZTF18abmipkc,12.377366,781
2235,ZTF20abjgfac,12.347409,44
2236,ZTF21aaadoiw,12.331859,19
2237,ZTF18ablrwhp,12.326831,363
2238,ZTF18absqwyg,12.325059,21
2239,ZTF20aavonft,12.322944,14
2240,ZTF21abuyyxi,12.318608,25
2241,ZTF26aahnjfz,12.318349,47
2242,ZTF23abobbkm,12.308472,13
2243,ZTF22aaddxxl,12.297567,10
2244,ZTF25abjetyb,12.277996,22
2245,ZTF20abfszej,12.268089,86
2246,ZTF22abfvryd,12.267838,11
2247,ZTF22aakgfnu,12.257207,12
2248,ZTF17aabwgnn,12.243773,293
2249,ZTF20aaruioe,12.241838,211
2250,ZTF21aahdryk,12.240261,24
2251,ZTF25abjjlgl,12.216105,66
2252,ZTF23aajdvbd,12.202962,14
2253,ZTF19abqhikf,12.183787,27
2254,ZTF19abcegbv,12.143479,332
2255,ZTF25aauhcoe,12.131552,20
2256,ZTF19acfsqlw,12.116382,17
2257,ZTF26aaapchq,12.115338,32
2258,ZTF20aaljgcp,12.104302,41
2259,ZTF18acqxeba,12.095933,61
2260,ZTF21acjeqnf,12.089608,24
2261,ZTF20abcjigo,12.085946,22
2262,ZTF21aahfjbs,12.082690,30
2263,ZTF21aaanjxm,12.071327,25
2264,ZTF21aayggyo,12.058943,20
2265,ZTF25abmwpui,12.055269,18
2266,ZTF24aalbxfh,12.034431,16
2267,ZTF21abdusmu,12.029236,17
2268,ZTF21aagsmzb,12.025149,12
2269,ZTF21accztoy,12.024342,16
2270,ZTF22abdxehr,12.023824,17
2271,ZTF24aaofamr,11.960600,229
2272,ZTF20abvypyn,11.945837,20
2273,ZTF25abtclzj,11.938917,20
2274,ZTF21aalkhot,11.933821,67
2275,ZTF25aaqbwzn,11.920073,15
2276,ZTF20aatuvvc,11.917408,20
2277,ZTF19aarlrgx,11.911667,677
2278,ZTF18acueutt,11.905694,121
2279,ZTF22aagkdpw,11.900745,26
2280,ZTF26aamusdq,11.892712,39
2281,ZTF21abkrsfy,11.888624,25
2282,ZTF20aciniwb,11.887878,16
2283,ZTF20acpxvdg,11.880816,21
2284,ZTF19aamhhey,11.880291,36
2285,ZTF18aartjod,11.861319,10
2286,ZTF20aaswzdm,11.829055,20
2287,ZTF23aahxdsi,11.816243,29
2288,ZTF25aaviwhc,11.816009,19
2289,ZTF23aaprwrn,11.795945,21
2290,ZTF22aamzzjw,11.795437,79
2291,ZTF22aaokiud,11.792499,106
2292,ZTF19acojuex,11.777102,19
2293,ZTF23aabsyyu,11.770520,39
2294,ZTF26aasupme,11.766613,19
2295,ZTF20aaqtebg,11.754836,39
2296,ZTF21acermmd,11.691373,40
2297,ZTF25aaymdbo,11.654147,47
2298,ZTF23aabfdgi,11.631535,175
2299,ZTF22abipidm,11.618235,30
2300,ZTF19acszpdm,11.616543,21
2301,ZTF20abazgfi,11.615505,36
2302,ZTF20acynllu,11.572124,17
2303,ZTF20aameaku,11.568037,915
2304,ZTF24abyssre,11.554902,16
2305,ZTF19abzihnr,11.553824,112
2306,ZTF25acdhetm,11.504417,16
2307,ZTF24aafiixf,11.499232,45
2308,ZTF20abepyro,11.497367,15
2309,ZTF22abiiwzd,11.472960,28
2310,ZTF25acgeiop,11.460945,17
2311,ZTF18acugdvq,11.436549,296
2312,ZTF25aaluxnm,11.433986,19
2313,ZTF18abugthp,11.418434,17
2314,ZTF17aaahsxa,11.402225,551
2315,ZTF21acegeyw,11.393768,67
2316,ZTF20acwjrmn,11.386075,20
2317,ZTF25abhkdne,11.384871,101
2318,ZTF20abwynwj,11.383554,103
2319,ZTF23abidzut,11.357709,199
2320,ZTF25aaqyygm,11.356657,43
2321,ZTF22aafujzv,11.346333,459
2322,ZTF20abqgbum,11.340971,32
2323,ZTF19acfuxzl,11.331416,39
2324,ZTF22aafalol,11.303459,24
2325,ZTF25abtaqbj,11.275938,39
2326,ZTF26aaakmmc,11.270061,42
2327,ZTF21abhzboh,11.257141,12
2328,ZTF22abnxoji,11.245861,17
2329,ZTF18acwzapx,11.243042,626
2330,ZTF21acisqde,11.235040,38
2331,ZTF23aalzfdo,11.217957,29
2332,ZTF19acbadkp,11.215014,71
2333,ZTF25aaggugu,11.210248,15
2334,ZTF22aalyopk,11.201783,22
2335,ZTF24abeuxkq,11.189768,39
2336,ZTF20aauhhrd,11.189745,23
2337,ZTF22abvbvue,11.179971,14
2338,ZTF23aavneat,11.178138,22
2339,ZTF18ablmsnz,11.173724,87
2340,ZTF21aaydzcm,11.148660,16
2341,ZTF21achgfbk,11.139760,39
2342,ZTF25abzonjz,11.132629,18
2343,ZTF20abzjtsn,11.128376,30
2344,ZTF21aaizvrv,11.127716,21
2345,ZTF23aaixakg,11.122968,35
2346,ZTF19aapqtin,11.112273,201
2347,ZTF23abgcdqj,11.112144,23
2348,ZTF20abhjzbu,11.105688,19
2349,ZTF25abeaxlp,11.084497,13
2350,ZTF20aadcfva,11.077365,17
2351,ZTF19acezjqu,11.058434,14
2352,ZTF20abnvbzq,11.058127,36
2353,ZTF24abubygj,11.054743,52
2354,ZTF20abwkvjk,11.049504,166
2355,ZTF25abxgdzv,11.049493,10
2356,ZTF20abrnvnn,11.046636,37
2357,ZTF18aaqylkn,11.041072,48
2358,ZTF20ackobeu,11.040470,15
2359,ZTF22abfuvbj,11.006248,18
2360,ZTF20abjabek,11.004792,36
2361,ZTF24abyehsi,10.967751,14
2362,ZTF24abxvoop,10.954016,46
2363,ZTF19abpuyvi,10.942002,51
2364,ZTF22aamhdwr,10.925330,82
2365,ZTF25aagfivp,10.914107,25
2366,ZTF24aaywyyx,10.902212,30
2367,ZTF23aajduhx,10.890738,33
2368,ZTF23aawylfh,10.881718,58
2369,ZTF20aaichor,10.874668,52
2370,ZTF25acddazz,10.872516,27
2371,ZTF21acnfggk,10.859715,289
2372,ZTF20abjwklc,10.856531,45
2373,ZTF23aazyrsk,10.856468,19
2374,ZTF20abztkiv,10.835909,38
2375,ZTF24aanltzn,10.831861,18
2376,ZTF26aaabsyc,10.831712,17
2377,ZTF21abqfttg,10.800891,19
2378,ZTF20aazsnkg,10.798738,154
2379,ZTF25aaxeion,10.779967,79
2380,ZTF25aawanhm,10.771770,15
2381,ZTF23aaefjtr,10.767049,282
2382,ZTF20aaveabg,10.740149,25
2383,ZTF18aavdwmh,10.739742,11
2384,ZTF23abgkmxh,10.736012,42
2385,ZTF19acxxwrs,10.725993,28
2386,ZTF20abmsxxr,10.719192,26
2387,ZTF22aahebcu,10.707495,135
2388,ZTF19acghote,10.703664,32
2389,ZTF20aciievv,10.669013,58
2390,ZTF25aaykjqj,10.668113,339
2391,ZTF25aawvhce,10.648409,29
2392,ZTF23abfgsod,10.637178,37
2393,ZTF24aajqsti,10.634476,33
2394,ZTF20aadyukn,10.626929,59
2395,ZTF21abrpanc,10.618138,37
2396,ZTF21aamzuxi,10.613762,53
2397,ZTF20abejvpr,10.600075,54
2398,ZTF18aazfdxy,10.589264,740
2399,ZTF18adqfzsp,10.589263,740
2400,ZTF24absyqdv,10.573246,36
2401,ZTF24abelekq,10.570719,12
2402,ZTF21abrhhty,10.567195,41
2403,ZTF19abflpfn,10.544744,38
2404,ZTF20aaffsga,10.536560,15
2405,ZTF21aagnwsn,10.526965,19
2406,ZTF23aaenpcd,10.521253,24
2407,ZTF22aadesap,10.485835,479
2408,ZTF22abftksk,10.474012,23
2409,ZTF19aadecuf,10.473079,85
2410,ZTF19aczrmvs,10.461907,22
2411,ZTF23aahtihs,10.438722,62
2412,ZTF24abzasaz,10.434299,17
2413,ZTF22aakbloe,10.426760,278
2414,ZTF20abdzgvo,10.424610,29
2415,ZTF19aatikgp,10.415459,247
2416,ZTF21abkkmps,10.401335,13
2417,ZTF17aacpcfj,10.400404,188
2418,ZTF18abtvipi,10.396337,1165
2419,ZTF22abaprzu,10.388631,21
2420,ZTF20acpwmui,10.374450,22
2421,ZTF25aaupzsu,10.368362,20
2422,ZTF25aazufyf,10.355917,111
2423,ZTF22abmonux,10.351958,21
2424,ZTF19acgcshq,10.335899,16
2425,ZTF20abciflj,10.331917,38
2426,ZTF21abiawat,10.319459,11
2427,ZTF22aasusrp,10.312138,16
2428,ZTF21abrsydm,10.312031,168
2429,ZTF21abctcpt,10.286409,29
2430,ZTF19abqykyd,10.283849,22
2431,ZTF21aagtrft,10.281834,18
2432,ZTF25abseukx,10.276608,22
2433,ZTF21abulrsl,10.268426,12
2434,ZTF20aanvjli,10.253889,20
2435,ZTF20aazhtvi,10.252457,88
2436,ZTF23aajfizp,10.246983,31
2437,ZTF24aanbjel,10.246280,168
2438,ZTF25aafpsjf,10.217125,37
2439,ZTF21aargjdw,10.208953,33
2440,ZTF20aaxndzx,10.196497,115
2441,ZTF22aauihou,10.192037,12
2442,ZTF20aawwcgb,10.190292,37
2443,ZTF25abxlbva,10.181178,27
2444,ZTF19acqypbn,10.160461,61
2445,ZTF24aaosrdt,10.155302,89
2446,ZTF21aauzzny,10.151550,17
2447,ZTF18abzibzr,10.137272,72
2448,ZTF20acwyoxc,10.129024,18
2449,ZTF25abpfatp,10.111908,99
2450,ZTF18aakjlck,10.103387,12
2451,ZTF23abgltid,10.101001,22
2452,ZTF26aadonog,10.099229,108
2453,ZTF18abqctje,10.091567,57
2454,ZTF25aaprwcj,10.077335,11
2455,ZTF22aafyeft,10.075090,23
2456,ZTF21acdalyp,10.067103,27
2457,ZTF22aaoemhs,10.058738,22
2458,ZTF19aaphiiu,10.046605,190
2459,ZTF18acagzar,10.039467,380
2460,ZTF25absbohn,10.032525,16
2461,ZTF19ablkizm,10.030511,103
2462,ZTF21abjvfgu,10.027332,34
2463,ZTF19abbykdf,10.025679,78
2464,ZTF19aaxzglq,9.989712,19
2465,ZTF21aamnrfb,9.980576,228
2466,ZTF21aarzido,9.976777,11
2467,ZTF19abxvtkr,9.966739,14
2468,ZTF23aaaalsf,9.959745,18
2469,ZTF24abtmueg,9.957767,52
2470,ZTF25abezfdi,9.949867,12
2471,ZTF20acjdysj,9.940523,71
2472,ZTF25aalvyfq,9.927425,15
2473,ZTF26aasjvng,9.923690,14
2474,ZTF20aayprqz,9.918126,69
2475,ZTF22aboaoxy,9.916431,22
2476,ZTF20aazpwen,9.915421,32
2477,ZTF25abkuddd,9.914519,37
2478,ZTF19abcfzdy,9.907216,16
2479,ZTF20acnwfpc,9.902557,10
2480,ZTF24aaekawy,9.888501,271
2481,ZTF20abnukhq,9.885076,40
2482,ZTF19abfqhis,9.883608,16
2483,ZTF24aawtkid,9.881117,17
2484,ZTF18aasrlze,9.879340,94
2485,ZTF22abfvxfg,9.874014,23
2486,ZTF20aazpphr,9.862207,66
2487,ZTF18adrrohz,9.845187,139
2488,ZTF25aakudej,9.839931,17
2489,ZTF19aaskiho,9.835770,371
2490,ZTF20aannodx,9.832061,25
2491,ZTF22aakpyqw,9.826656,36
2492,ZTF20aaztlqo,9.826502,85
2493,ZTF20aaprrgg,9.820704,29
2494,ZTF19abocled,9.813808,17
2495,ZTF23aansctq,9.811675,51
2496,ZTF22absamkb,9.792720,15
2497,ZTF25abhoijc,9.789021,17
2498,ZTF19abbttry,9.774562,13
2499,ZTF22aamuvkl,9.764050,47
2500,ZTF25acgyxrw,9.761791,20
2501,ZTF21abxdact,9.756126,17
2502,ZTF25absfiyt,9.749629,35
2503,ZTF23aafwsuu,9.740095,22
2504,ZTF23aaexfuy,9.728448,52
2505,ZTF18abajxtd,9.721867,314
2506,ZTF23aaswbih,9.717024,25
2507,ZTF19acdjiml,9.707426,15
2508,ZTF25abqqlin,9.695170,16
2509,ZTF23aapkdeq,9.680109,10
2510,ZTF21acecpxo,9.680094,25
2511,ZTF22aawtunt,9.671738,28
2512,ZTF23abiduvc,9.671230,16
2513,ZTF25abzcwci,9.658130,20
2514,ZTF19acyiqnw,9.653508,62
2515,ZTF23aadvulr,9.649788,19
2516,ZTF23aaraamx,9.642450,30
2517,ZTF21abkkwie,9.634146,20
2518,ZTF20acfasbq,9.633536,92
2519,ZTF21acgzwsc,9.616371,19
2520,ZTF21abjvfoi,9.608632,29
2521,ZTF19abyflzw,9.603008,45
2522,ZTF25acgolfe,9.585174,12
2523,ZTF20acpwjus,9.578978,33
2524,ZTF23aaeqocy,9.578843,15
2525,ZTF21acgylas,9.573402,34
2526,ZTF18abutand,9.571515,135
2527,ZTF19aaqrmtz,9.570382,73
2528,ZTF19aadafat,9.567777,210
2529,ZTF25aaqovbp,9.560886,70
2530,ZTF23aaggqlv,9.544452,29
2531,ZTF20abcvmfm,9.535320,80
2532,ZTF20aafdhqm,9.532550,30
2533,ZTF25abdhvns,9.532205,93
2534,ZTF23aatzjdo,9.521805,18
2535,ZTF20aawbxmt,9.521418,713
2536,ZTF20abhjzqp,9.498384,17
2537,ZTF18acxbexw,9.470081,258
2538,ZTF23aaeljse,9.463304,14
2539,ZTF19adjmeag,9.436676,12
2540,ZTF24aalcfyh,9.431460,14
2541,ZTF22aamsrjn,9.423588,17
2542,ZTF21abdmsef,9.416971,31
2543,ZTF20abawtpy,9.415360,48
2544,ZTF24aatjvgf,9.407694,42
2545,ZTF20abzcnbb,9.372103,18
2546,ZTF21abaxaqq,9.371802,191
2547,ZTF25acelegg,9.366120,17
2548,ZTF25aagfhmz,9.362290,137
2549,ZTF22abedept,9.343169,55
2550,ZTF19aazcdes,9.331672,336
2551,ZTF23aadvztd,9.328808,21
2552,ZTF24aajichj,9.311530,146
2553,ZTF22abkaaje,9.288629,28
2554,ZTF24abogfen,9.285792,12
2555,ZTF21abexhlq,9.279984,68
2556,ZTF23aaecitm,9.278546,12
2557,ZTF19abqyoxh,9.267687,23
2558,ZTF18accdfaz,9.250273,338
2559,ZTF22abxssff,9.248443,12
2560,ZTF20achvere,9.246965,19
2561,ZTF24aavtnfz,9.232565,28
2562,ZTF26aahgbbn,9.218658,70
2563,ZTF20abbfktl,9.217081,14
2564,ZTF21abctrmb,9.214060,17
2565,ZTF24abjhxsp,9.194435,27
2566,ZTF19ablpwta,9.193461,984
2567,ZTF22aapisdk,9.187900,38
2568,ZTF24aaugavy,9.177210,79
2569,ZTF24aalmzid,9.175699,13
2570,ZTF20abtnpwt,9.165611,43
2571,ZTF19abzulhk,9.158178,74
2572,ZTF21aakhofp,9.149693,16
2573,ZTF20acwlsro,9.144227,24
2574,ZTF25aajlsss,9.138197,10
2575,ZTF20abgtxsn,9.130764,21
2576,ZTF20abjrlgw,9.128396,12
2577,ZTF25achdubq,9.118887,10
2578,ZTF22aaokuhj,9.114150,11
2579,ZTF24ablvaac,9.096233,26
2580,ZTF25abalshy,9.095180,32
2581,ZTF20abeyroj,9.093357,559
2582,ZTF24abqfanc,9.081993,32
2583,ZTF21aabfxqn,9.081255,14
2584,ZTF24aauozaj,9.079744,26
2585,ZTF17aaagsai,9.071261,193
2586,ZTF22abfvism,9.070523,27
2587,ZTF18abxyutn,9.060738,102
2588,ZTF18abnqked,9.059401,443
2589,ZTF21abfnjiu,9.053061,67
2590,ZTF18abqcuir,9.043805,176
2591,ZTF19aayihhh,9.035400,90
2592,ZTF20aaezaxk,9.019403,18
2593,ZTF21abqjjrb,9.010523,25
2594,ZTF23aaiyjeh,9.000580,18
2595,ZTF25abczmes,8.981900,64
2596,ZTF19acbykmk,8.975429,21
2597,ZTF19aceifef,8.974195,13
2598,ZTF20aafwbjw,8.973126,25
2599,ZTF24aaumgko,8.962151,29
2600,ZTF18aaltgfy,8.951670,51
2601,ZTF25abeldua,8.949243,31
2602,ZTF21acljfzt,8.942513,18
2603,ZTF19aapafqd,8.938334,61
2604,ZTF22abatsqa,8.928883,29
2605,ZTF18abfapgm,8.923988,11
2606,ZTF20acpmeuc,8.919418,16
2607,ZTF21aciscpj,8.915873,15
2608,ZTF20acmbhgy,8.897250,26
2609,ZTF18aacoqhv,8.895616,14
2610,ZTF20aczgxij,8.878919,69
2611,ZTF20acxbpxs,8.869952,17
2612,ZTF25aadjsie,8.851520,29
2613,ZTF22aajakms,8.848029,22
2614,ZTF25abwrpql,8.847105,12
2615,ZTF23aakczru,8.843771,16
2616,ZTF18aayxpkz,8.836531,186
2617,ZTF20aazoqmh,8.831221,68
2618,ZTF19aaimkoe,8.828925,519
2619,ZTF23aatabqx,8.823606,19
2620,ZTF26aaumqno,8.805982,16
2621,ZTF19abirmkt,8.795727,151
2622,ZTF23aaqhpfq,8.779715,42
2623,ZTF22abgcdin,8.777209,12
2624,ZTF25abdnftb,8.770120,28
2625,ZTF20acedqis,8.765743,44
2626,ZTF22abibxzt,8.765484,23
2627,ZTF22abnvmzz,8.759933,31
2628,ZTF22aasdrns,8.736638,22
2629,ZTF24abdlsja,8.714184,22
2630,ZTF20aaiwclb,8.706470,93
2631,ZTF20abxidyb,8.704455,50
2632,ZTF25abkubik,8.685403,19
2633,ZTF25aaohnzw,8.661699,20
2634,ZTF18acukifn,8.657964,66
2635,ZTF22aakesuc,8.638770,22
2636,ZTF19abpnsck,8.627819,22
2637,ZTF21aaarlmx,8.619408,14
2638,ZTF20acjutba,8.611915,22
2639,ZTF21aciylvj,8.596498,19
2640,ZTF19abdglkz,8.572156,111
2641,ZTF20aalbknf,8.570455,11
2642,ZTF21accyynu,8.564486,14
2643,ZTF20abzpxxu,8.560699,91
2644,ZTF24aappkyo,8.555068,46
2645,ZTF21aahccrk,8.550733,26
2646,ZTF20abrnwfc,8.549760,52
2647,ZTF19abaklat,8.543181,16
2648,ZTF24abdjago,8.542118,30
2649,ZTF20abvtvuq,8.539217,19
2650,ZTF25accuzrr,8.530539,19
2651,ZTF20aanvliy,8.527381,11
2652,ZTF26aarcbcv,8.519748,15
2653,ZTF17aadrnho,8.507599,160
2654,ZTF20abxrsjb,8.493359,34
2655,ZTF18abfdcot,8.490558,11
2656,ZTF18aaaatda,8.490370,714
2657,ZTF22aajrwzd,8.487623,26
2658,ZTF23aakrnrc,8.479811,20
2659,ZTF24aamrdcw,8.479729,38
2660,ZTF21abovkak,8.476832,23
2661,ZTF22abmibox,8.465663,34
2662,ZTF24aayqrow,8.455240,233
2663,ZTF22aafvrnw,8.453289,111
2664,ZTF23aadcbbg,8.452785,42
2665,ZTF24abrimib,8.451893,22
2666,ZTF19abvdqor,8.451825,40
2667,ZTF22aarwcju,8.449962,12
2668,ZTF25aafkgbc,8.443740,12
2669,ZTF24aahaajg,8.434113,37
2670,ZTF26aauyoll,8.429184,19
2671,ZTF21aaekkbv,8.398311,23
2672,ZTF22aaeigxr,8.393918,27
2673,ZTF23aalqssl,8.391660,26
2674,ZTF24aannaos,8.390441,24
2675,ZTF20aazgtum,8.370267,19
2676,ZTF21ablfbhr,8.356758,23
2677,ZTF24abrywps,8.354416,18
2678,ZTF23aadcaji,8.354102,33
2679,ZTF22abhsxkn,8.347940,28
2680,ZTF23abbolei,8.344647,12
2681,ZTF20actkupc,8.338945,18
2682,ZTF22aamgixc,8.336875,13
2683,ZTF19aaaktbd,8.328867,181
2684,ZTF19aavsahh,8.322382,20
2685,ZTF26aahkkoj,8.321470,38
2686,ZTF23aayvygr,8.317723,17
2687,ZTF24aaumgrp,8.317502,25
2688,ZTF26aakkdqv,8.315217,12
2689,ZTF19abuwnif,8.315025,21
2690,ZTF24aahnkky,8.311391,16
2691,ZTF20acwclnm,8.303486,20
2692,ZTF25achiukc,8.285866,21
2693,ZTF20aazpnxl,8.275829,67
2694,ZTF21acjowmq,8.272531,15
2695,ZTF22abavsqq,8.272287,35
2696,ZTF20aawijco,8.260798,33
2697,ZTF20aauhaqv,8.260214,103
2698,ZTF19abhmboj,8.257684,651
2699,ZTF19abkdeae,8.252848,14
2700,ZTF26aadxwpc,8.233379,18
2701,ZTF19acuybzx,8.231294,28
2702,ZTF23abubpjg,8.228648,159
2703,ZTF25aaoqyej,8.217197,28
2704,ZTF21abamnyi,8.213874,17
2705,ZTF20abezxfe,8.210654,18
2706,ZTF22abegzdk,8.207062,23
2707,ZTF21aaokuyo,8.191984,26
2708,ZTF21abownod,8.191225,25
2709,ZTF21aazsmfw,8.189901,42
2710,ZTF21abbsenc,8.159953,21
2711,ZTF25aahrlwa,8.154224,43
2712,ZTF22aajrfqn,8.149175,14
2713,ZTF22abivqkc,8.148253,38
2714,ZTF20abafjtw,8.143834,10
2715,ZTF20abqehvg,8.101381,15
2716,ZTF22abfwelj,8.091909,48
2717,ZTF20abjbeek,8.074006,23
2718,ZTF26aakjynh,8.070160,151
2719,ZTF20abuasne,8.059874,31
2720,ZTF21aagkwjc,8.059008,28
2721,ZTF23aaqjrsx,8.051311,19
2722,ZTF19abgrcxs,8.040943,41
2723,ZTF22aaenkhp,8.029281,14
2724,ZTF23abnsfgo,8.025734,84
2725,ZTF24aaptivw,8.019843,22
2726,ZTF19abjozed,8.012460,26
2727,ZTF19abdkcib,8.008125,17
2728,ZTF20aaulzvl,8.005883,24
2729,ZTF24aajvmgm,8.002933,20
2730,ZTF19acbkanq,7.995116,14
2731,ZTF23aaczaua,7.994465,19
2732,ZTF19acfxnvl,7.994311,25
2733,ZTF20abisgvs,7.980198,148
2734,ZTF19acopfng,7.970726,16
2735,ZTF21abcgufz,7.962123,16
2736,ZTF22aatwxhk,7.951258,10
2737,ZTF22abicusc,7.950921,16
2738,ZTF21aciokyl,7.947451,26
2739,ZTF21aagtcpp,7.946298,13
2740,ZTF18abjidhg,7.934360,209
2741,ZTF18adbhquc,7.927796,571
2742,ZTF18aayejrb,7.925561,195
2743,ZTF20acgkbkm,7.907022,38
2744,ZTF21absjryg,7.904064,12
2745,ZTF25abwlkze,7.898758,23
2746,ZTF26aaacwjf,7.898346,23
2747,ZTF22aalcexr,7.895175,14
2748,ZTF24abcnnlb,7.890019,26
2749,ZTF25aalyccn,7.887543,13
2750,ZTF24abiifei,7.871539,21
2751,ZTF22aawzcct,7.863256,19
2752,ZTF19adccrca,7.849287,147
2753,ZTF20aapiqqw,7.848400,14
2754,ZTF25aafzfwa,7.848173,12
2755,ZTF24aawpwxe,7.847809,26
2756,ZTF21abqsysj,7.840093,59
2757,ZTF24aapwkmm,7.824180,87
2758,ZTF22aafaosm,7.822280,55
2759,ZTF19actldas,7.815322,88
2760,ZTF22aafvshj,7.814437,41
2761,ZTF20abeksoa,7.814247,78
2762,ZTF24abvgqpr,7.804968,35
2763,ZTF25abchuad,7.804140,65
2764,ZTF24aaikgyc,7.791586,18
2765,ZTF18adhyxzz,7.790637,19
2766,ZTF23aasbvab,7.779977,145
2767,ZTF21abezxyw,7.777637,26
2768,ZTF20aahgmud,7.765346,26
2769,ZTF18aahsuyl,7.761032,55
2770,ZTF20aauoudz,7.758244,68
2771,ZTF20abzetdf,7.721959,61
2772,ZTF21acjepox,7.717792,12
2773,ZTF23aazfapq,7.710714,27
2774,ZTF22aacgcwv,7.695616,28
2775,ZTF24abaczqu,7.692978,34
2776,ZTF23aadqcax,7.691605,121
2777,ZTF25aazqavg,7.676331,64
2778,ZTF20absvtnc,7.675886,96
2779,ZTF20abjddfe,7.659021,18
2780,ZTF25abuoxci,7.654372,31
2781,ZTF20aazcnnw,7.636615,30
2782,ZTF23aazlgce,7.635162,23
2783,ZTF21aaxsmzh,7.630589,50
2784,ZTF19abulzlj,7.590629,60
2785,ZTF22aazikcg,7.580395,28
2786,ZTF23aaeeqhm,7.574081,29
2787,ZTF20acnznxh,7.568610,16
2788,ZTF20aagqixw,7.545436,12
2789,ZTF19abqyopw,7.544923,22
2790,ZTF18aabgcvz,7.541590,258
2791,ZTF25aaqyako,7.539299,61
2792,ZTF21acgnagk,7.535554,19
2793,ZTF21aarhzdh,7.521799,40
2794,ZTF19adakuot,7.520758,34
2795,ZTF20acivczs,7.519513,368
2796,ZTF23abbtkrv,7.512820,77
