objectId,classification,tns_type,z,ramean,decmean,glatmean,glonmean,anomaly_score,is_anomaly
ZTF18aaaamhk,VS,,,88.65814003939396,1.4976310333333334,-11.9084695772228,204.9963200609551,1.7208092,False
ZTF19acfcgpy,SN,,,20.29493260666667,38.48226392000001,-24.02147960010574,129.29951942531864,1.7207651,False
ZTF19abjgcad,NT,,,47.346202016666666,0.3224836722222222,-46.9703961665552,179.00568621396937,1.7207515,False
ZTF19acyjzbe,ORPHAN,SLSN-I,0.2,208.6953181464285,84.06705276071429,32.82283222156032,121.0084292746713,1.7207276,False
ZTF20abchhuw,SN,SN Ia,0.03,357.07594508409096,33.14896165909091,-27.885707760975286,108.0010308934244,1.7205219,False
ZTF24abcxyab,SN,,,320.90445243333335,7.485269246666666,-28.973572039257988,59.74011124458978,1.720501,False
ZTF21abbtahd,VS,,,292.4074206681819,-18.303717222727272,-16.4608011355129,20.42413336972694,1.7204065,False
ZTF23aajakys,SN,SN Ic,0.0328,256.5700175409091,38.39284051818182,36.30877356345885,62.238056930462335,1.7203633,False
ZTF22abvbvue,SN,,,333.4952693928571,22.69476035,-27.31437886681861,81.74108310526837,1.7203611,False
ZTF25abxtgtu,SN,,,359.2677540882353,-8.22921704117647,-67.13505329349101,86.16409673290624,1.7201952,False
ZTF18aavvvoy,SN,,,261.6897000238095,58.90307661428572,33.81116789038564,87.50475456347202,1.720136,False
ZTF25aarxasj,SN,,,251.5766262,44.92033787142858,40.48249641706904,70.21916632224624,1.7200415,False
ZTF18aaekrwv,AGN,,,113.51086183,43.54364784,25.68145609053064,175.15881607757373,1.7200148,False
ZTF22aajijjf,SN,SN Ia,0.03,220.41692951578943,3.0067569315789475,54.2769277956821,355.2368372362852,1.7199562,False
ZTF20aattnyx,SN,,,213.13085169166663,20.149402666666667,70.193250751798,16.65214145534326,1.7198706,False
ZTF26aajikwk,SN,SN IIn,0.06,108.8845910724138,28.538895072413798,17.452486642374467,189.25123546329613,1.7197733,False
ZTF21aaxwcof,SN,SN II,0.019,353.35530125,21.132985642857143,-38.17751529769397,99.5935803663258,1.7196567,False
ZTF19abzrdry,SN,,,124.5099478,28.212696540000003,30.32542612041613,194.5296059802751,1.7194971,False
ZTF19abpwygn,SN,,,64.36305097894736,73.8949995368421,16.523790805305886,136.02051301581147,1.7193924,False
ZTF23aaintny,SN,SN Ia,0.065,183.8116472111111,68.96678147777779,47.82120189495959,127.75388472563014,1.7192501,False
ZTF22aakpzen,SN,,,197.84688161000005,19.6426098,81.22836257082531,335.4057618882518,1.7190907,False
ZTF20abmdovq,SN,,,37.20358217692307,43.63937837692308,-15.791195534387688,140.9923448399867,1.719001,False
ZTF19acfvuxk,SN,SN Ia,0.105,32.73854548235293,29.62835785,-30.13893278452061,142.91738227329964,1.7188513,False
ZTF21aawzkdr,SN,,,230.70219030000004,31.16427959444444,56.86281938404501,49.12428934384119,1.7187141,False
ZTF26aardniy,SN,SN Ia,0.052,164.3483824352941,13.972405576470589,60.34432227673846,233.51343862564613,1.7186474,False
ZTF25aakoamh,SN,SN Ia,0.08,234.91981033125,6.34188006875,44.99843002113813,13.24989452786046,1.7185818,False
ZTF21acefcnp,SN,SN Ia,0.085,131.26906572307692,19.666359646153843,33.51733808258115,206.3731379444189,1.7184213,False
ZTF20aatuqtk,SN,,,282.18942944,52.61741794,21.631969932015544,82.15699426113493,1.7183527,False
ZTF20acwkbes,SN,,,351.47639939333334,52.418329246666666,-8.28354044218985,109.94597721883758,1.718345,False
ZTF18adjkvrr,CV,,,173.06450214666668,62.81669110666666,52.015431656236,137.49104379248274,1.7182875,False
ZTF26aayhcrz,SN,,,25.96880566,47.61496575,-14.330227861977168,132.01141641276698,1.7182558,False
ZTF23aamubjk,SN,SN Ia,0.071,339.180866305,42.19146701,-14.032994170092886,97.87645664399308,1.7181337,False
ZTF25abmhlnc,SN,,,265.2762624764706,25.7024633,26.104845774589712,49.88652465331237,1.7180926,False
ZTF25aafkxdu,SN,SN Ib,0.0357,223.10109041,3.71618099,52.82621703011574,359.21364494648714,1.7180274,False
ZTF24aajzrsq,SN,SN II,0.02321,213.09015101875,8.5053446625,63.29594184101608,352.487801370636,1.7178335,False
ZTF21acmfxkc,SN,SN IIn,0.039,14.463783041176471,9.631298488235297,-53.20753526815503,125.5734218469899,1.7177149,False
ZTF19achkimd,SN,,,77.00483562857143,9.079171464285713,-18.13747646310178,192.17478855258483,1.717679,False
ZTF21abcmkbe,SN,,,188.9204861315789,26.72189337368421,86.46471847622658,218.6372685353667,1.717654,False
ZTF23aacbeoe,SN,,,17.13550664,9.02985498,-53.60497287453176,130.0609780285602,1.7175825,False
ZTF20abpscln,SN,SN Ia,0.06,293.82266171612906,78.17033009032258,24.30546361846476,110.17380928666552,1.7175823,False
ZTF20aaepsqa,SN,SN Ia,0.04717,54.91466958,7.301638960000001,-36.69142074390314,178.88567856064594,1.7175703,False
ZTF26aaenpqj,SN,SN Ia-91T-like,0.063695,163.45459310714287,9.22768051785714,56.97361548509216,240.16181490882647,1.7174995,False
ZTF20aazklcj,SN,,,242.30441,32.86182422857143,47.17893059974581,53.05897603920599,1.7174418,False
ZTF19aaxvfgg,VS,,,277.03539291875,-0.018781725,5.172906740839973,30.252199441421908,1.7171986,False
ZTF24abajauu,SN,,,325.996101265,14.088728505,-28.63439976045486,69.18606245859993,1.7171977,False
ZTF21abizmnw,NT,SN Ia,0.054,325.04857643,-15.978361099999995,-44.43718089478357,36.89976025115513,1.7171656,False
ZTF22aaoreir,SN,,,345.5278612,16.806382486956522,-38.68371729121032,88.66427409888679,1.7169702,False
ZTF20achktbf,SN,,,7.248337139999999,-12.10641978,-74.08248619083304,102.53083184262093,1.7167997,False
ZTF21accyynu,UNCLEAR,,,83.16882270833332,14.679767466666666,-10.051405974007784,190.5985711219664,1.7167429,False
ZTF22aalzzhy,SN,,,199.03236768571423,44.87585328571429,71.57747575686695,108.97931176227726,1.7167126,False
ZTF23aajoppk,SN,,,285.61765329,-5.85670651,-5.113686314888908,28.960252320805747,1.7164385,False
ZTF20abeyqmx,SN,SN Ia,0.0759,200.75052069090907,-1.8047199818181816,60.084644045150704,318.9027221442906,1.7161381,False
ZTF26aasfnbu,SN,SN Ia,0.086,202.3463740194444,-1.8436092833333333,59.62019098900517,321.94236466005344,1.7160165,False
ZTF22aaotgrc,SN,SN IIb,0.009,284.2145307833334,36.61883290833334,14.779329085871996,66.84835530674616,1.7159243,False
ZTF24aamjtte,SN,,,172.0109310390244,70.26792528536586,45.23612589062919,132.75670351191278,1.7157726,False
ZTF18acakfsn,SN,,,39.21085007058824,40.23334772352941,-18.319353274763603,143.8451449852934,1.7157514,False
ZTF21aciseaq,ORPHAN,,,356.84781939333334,19.147378066666665,-41.19116148772044,102.67262315196976,1.7157288,False
ZTF18acqolbp,AGN,,,139.88757448571428,78.55938111428571,33.589021837872046,133.89012728232942,1.7156597,False
ZTF20absvsqn,SN,,,25.07109678333333,0.9449239166666666,-59.56589488851013,147.61011574740652,1.7156245,False
ZTF20abjbdzc,NT,,,248.9256796511111,45.98184538222223,42.31001728640835,71.70662530487576,1.7156013,False
ZTF20abfqfnt,SN,,,220.65220172592592,55.66879395925925,55.14254470073446,95.53797488682775,1.7155371,False
ZTF18acwwnqh,AGN,,,162.08447243684208,-7.095413836842106,44.62654170932534,257.4171187264618,1.7155159,False
ZTF22aanguyx,SN,,,20.13656586,36.03371207333333,-26.46639891023629,129.5023733435876,1.7155116,False
ZTF20abxsdit,VS,,,326.66651740000003,9.355233191666668,-32.25995370579138,65.57349397946712,1.7153547,False
ZTF19aalzwzs,AGN,,,242.19254032600003,10.485509638000002,40.78848789959176,23.02834555192855,1.7152855,False
ZTF24aamvzfc,SN,SN Ia,0.031453,225.82248314999995,48.408504875,56.79458812473988,81.66877114326873,1.7152853,False
ZTF24abxwbfy,SN,SN Ia,0.058,2.963751894117647,-12.51346184117647,-72.69166001933257,88.60477083955021,1.7152126,False
ZTF25abscgej,SN,,,316.31129207575754,12.664134539393938,-22.252561735274547,61.34283166192218,1.7152119,False
ZTF23aafwykt,SN,SN Ic,0.02831,247.116983,41.21916562727272,43.750379441106666,65.24138299734777,1.7150959,False
ZTF20aahesyv,SN,,,151.46927202333333,20.222482430000003,51.64219076337864,214.1658541077153,1.7149124,False
ZTF20acuasvx,SN,,,16.415481073333336,-0.87490256,-63.52559074356317,130.92851464905146,1.7148447,False
ZTF18acapkcm,VS,,,301.10259148000006,14.29274537,-9.056885988155225,54.18968745856808,1.7147958,False
ZTF22aaaunsw,SN,SN II,0.096,250.3846514,6.30135068095238,31.669666243308985,23.076906048585776,1.7146736,False
ZTF20aavpyzi,SN,,,191.72050053571436,39.55551787142857,77.53668705500611,127.00414073629317,1.7145237,False
ZTF21abuvqoi,SN,SN Ia,0.11,259.2080277085714,44.07829839714286,35.008183999259096,69.47517498000582,1.7144661,False
ZTF20aatzcxk,SN,,,175.90884705833335,6.286208666666667,63.65432957332399,262.1632991689536,1.714412,False
ZTF22aakijls,ORPHAN,,,303.3747439333333,43.59402027142857,5.078896299306964,80.01124309551368,1.71435,False
ZTF20acqpxdc,NT,,,16.883163257142854,-18.292088928571427,-80.41813660985187,146.5252900844565,1.714325,False
ZTF19acxyrsb,AGN,,,205.227836784375,40.110423296875,73.46422823053916,87.79169716235492,1.7142341,False
ZTF18acvnirw,VS,,,290.9867471611112,14.088024033333332,-0.6327520534653348,49.142933465239295,1.7139406,False
ZTF25absjrpz,SN,SN II,0.02933,137.63463933333335,16.380044926666667,37.99548280473463,212.82539246571343,1.713628,False
ZTF23abaaaph,SN,,,296.1124119947369,-16.780793273684207,-19.08612621849204,23.377101976410813,1.7136055,False
ZTF20abavnaw,SN,SN Ia,0.084,235.25786163600003,52.862025892,49.49054058599589,84.12478137143098,1.7136055,False
ZTF23aanxtnx,SN,,,243.0881842181818,57.59857829090909,43.6362268838579,88.24666361769702,1.7135807,False
ZTF24abloann,SN,SN Ia,0.045,249.2597207454546,51.057527490909095,41.622149604756,78.47843938625499,1.7135313,False
ZTF22aajjmiy,SN,,,322.5294466,2.00962575,-33.49039168260661,55.65255445974392,1.7135022,False
ZTF25abiksod,SN,SN Ia,0.0733,76.37235053846153,4.0391551923076925,-21.33542591391977,196.367721969208,1.7133129,False
ZTF19aavvlvr,AGN,,,328.1034050592592,17.577175407407406,-27.69601874977189,73.63737771446162,1.7132676,False
ZTF22abfwcil,SN,,,298.1971414428571,64.93057229047619,18.257107890714934,97.44624374591996,1.7131798,False
ZTF19aacwkgo,AGN,,,150.76100354117648,19.547621423529417,50.79344963866385,214.84074355630645,1.7130194,False
ZTF22aadolze,SN,SN Ia-91T-like,0.0535,268.4079219173913,71.54633767826087,30.18821592881946,102.16203128202312,1.7128862,False
ZTF23aahnabd,SN,SN Ia,0.076,182.264971025,51.61318694166666,64.24352834094113,138.16413688822445,1.7127403,False
ZTF19abdduix,ORPHAN,SN Ia,0.097,183.17119094545455,38.83117116363637,75.77181851030441,155.16586661561027,1.7127367,False
ZTF18abcsuit,VS,,,326.910058938,24.764961197999995,-21.77011563137921,78.28400865745328,1.7127256,False
ZTF23aazxoku,UNCLEAR,,,50.660410530769234,21.510347446153848,-29.14661889837061,163.69283237510425,1.7126791,False
ZTF20accsfkt,SN,SN Ia,0.08,28.999250925,-2.3453699625,-60.79206991442841,157.6249710348292,1.7125365,False
ZTF25aaqkvza,NT,SN Ia,0.073,190.17422314,-7.65547377,55.11912119340118,298.27479372726,1.7125309,False
ZTF21abrpvps,AGN,,,50.04237587575757,27.586727872727277,-24.663495112914354,159.04795922854632,1.7125108,False
ZTF21aawxqia,SN,SN Ia,0.032588,121.68265053333332,54.47811202000001,32.54503537166851,163.65361810829742,1.712466,False
ZTF20acpkpla,SN,SN Ia,0.068,21.070839642857145,-19.431832138095235,-79.23057113242969,169.0537751737573,1.7124641,False
ZTF20aawkqgl,SN,,,178.39304197333334,12.989601699999998,70.4263623206426,256.3307488937235,1.7124113,False
ZTF19acwqvvn,SN,SN Ia,0.0645,73.46563173478262,74.74424690434783,18.964179301262966,136.96088404145476,1.7123711,False
ZTF22abborwv,VS,,,23.695626833333336,62.04466246190477,-0.4008179397707018,127.98817797951128,1.7123682,False
ZTF20aazkxbk,SN,,,222.74824344375,-0.05352749375,50.46072999430813,354.44691823376,1.7121874,False
ZTF21acguaen,SN,SN II,0.023,146.39769641428572,57.37472777142858,45.60728655837696,156.8960109777808,1.7121222,False
ZTF21aaxsuuk,SN,,,218.39543559375,54.9773609375,56.54165364216368,96.2700638610118,1.7118689,False
ZTF20aazpotn,SN,,,233.5790110181818,30.750654509090907,54.37430092623839,48.67555870941269,1.7116613,False
ZTF21achaudk,SN,SN Ia,0.0455,298.133954282353,-10.162314641176472,-18.133716390650527,30.59286381693775,1.7116482,False
ZTF20acvkjrm,SN,SN Ia,0.090698,189.024481,51.5006368,65.45593619717938,128.6844009679277,1.7114344,False
ZTF22abnedeu,SN,,,70.60155012941175,1.0007484647058824,-27.838329957195175,195.90856333907567,1.7112347,False
ZTF20aadccch,AGN,,,234.8368248382979,2.1492925042553197,42.70789775863792,8.376967780026149,1.7111458,False
ZTF19acbrtbh,SN,SN Ia,0.11,331.24012114000004,2.38725008,-40.222759985333,62.57615504855958,1.7110897,False
ZTF20aaqylqb,NT,,,163.64512120666666,15.636036326666666,60.56741996431786,229.89641695662309,1.7109598,False
ZTF23aaeczcv,SN,,,41.7366165952381,39.01179750952381,-18.57314803247827,146.25181117355984,1.710911,False
ZTF19aaphhzy,VS,,,255.32630072222224,-3.492013361111111,22.51158827467753,16.28778789080966,1.7107685,False
ZTF25aavjcaw,SN,,,29.282308,3.240832247619047,-55.74436726291452,153.02933511871413,1.7106775,False
ZTF19adbsciy,SN,SN Ia,0.13,58.81489082222223,20.48310687777778,-24.83796191453494,170.83291812848734,1.7106326,False
ZTF20abrnklh,SN,SN Ia,0.06,14.066019235,-13.300722425,-76.12651191880636,127.83444630469086,1.7106292,False
ZTF20abqosnh,SN,SN Ia,0.09,23.97296238717949,39.95597760256411,-22.12226414234122,132.10944672687273,1.7105818,False
ZTF26aauebrh,VS,,,312.19711001666667,-12.441965708333331,-31.60467074485961,34.70931571086873,1.7103722,False
ZTF20abxxvzp,SN,SN Ia,0.048,94.81703099333336,52.33789177999999,16.552280181313414,162.06685915454054,1.7103198,False
ZTF20aammmln,SN,,,75.01672098999998,63.62285818999999,12.934659176712543,146.70231759631997,1.7102032,False
ZTF18aatrkga,SN,SN Ia,0.0285,273.0044152076923,51.724594592307696,26.892916894790503,79.75079175771425,1.7100198,False
ZTF21abmqubi,NT,,,14.65969986,-14.01096337,-76.77554413087788,130.5885665939348,1.7098129,False
ZTF21aazyjlz,ORPHAN,,,234.3024796142857,-14.496793328571432,32.12462547894304,352.10164190198554,1.7097276,False
ZTF19acszojn,AGN,,,195.84778670149257,1.1840931597014923,63.89783151557074,309.7353886412013,1.7095121,False
ZTF22aawtunt,NT,SN Ia,0.0613,245.97185211666667,26.878867666666668,43.0512267827261,45.43781714314503,1.7095047,False
ZTF20acpolgu,SN,,,337.90966700769235,-10.320840846153846,-53.07031190617183,53.21163276037344,1.7093115,False
ZTF22aadfbbs,NT,SN II,0.024,185.66518217692308,27.746692569230767,83.58602100778212,205.7476363494989,1.7092183,False
ZTF22aalwbgz,SN,SN Ia,0.091,223.61705914,11.10966198,56.9643347795324,9.93185732142454,1.7089846,False
ZTF18aboszbk,SN,,,27.104681318181814,43.11473668181819,-18.545356622330285,133.8536581547197,1.7089809,False
ZTF22aafnqtw,SN,SN Ia,0.05013,127.1168523368421,30.83461656842105,33.2077329240201,192.2634037977557,1.7089424,False
ZTF23abhxqsf,SN,,,22.5237561,38.243104714285714,-24.004945587897293,131.23043145784925,1.7088335,False
ZTF23abgnkrr,SN,SN Ia,0.091,70.76920541428572,-25.38108614285714,-38.5080617613287,224.9263152822929,1.7088054,False
ZTF23aaraamx,NT,SN II,0.053228,217.58430385882352,8.217764782352942,59.914233220865846,358.60076433317687,1.7087301,False
ZTF19addayrx,SN,,,267.6139871166667,-2.107248805555556,12.538891232169112,23.94119443355323,1.7086945,False
ZTF22abvdwik,SN,SN Ia,0.11,16.93437026666667,32.44477398,-30.30089498647392,126.91472735628628,1.7085884,False
ZTF19acfvlyj,SN,,,358.58530082424244,30.798832136363632,-30.490565721148435,108.70412715355565,1.7085584,False
ZTF25acldgpg,SN,SN Ia,0.037,219.45253475499996,15.850723015,62.88811566737666,13.827442188592247,1.7084496,False
ZTF19abimnaf,SN,,,296.5372014727273,35.57584502727273,5.400450037088428,70.38947942230067,1.7084353,False
ZTF20acjkcvp,SN,,,274.4431402470588,41.6864896,23.61155923776315,69.2007513172381,1.7083164,False
ZTF20achfdib,SN,SN Ia,0.017,297.6550431785714,10.580703885714286,-8.029609274075398,49.23010693390286,1.7082847,False
ZTF19abiovio,SN,,,329.3987663,15.536208474999995,-30.016984045169472,72.99124955048684,1.7082045,False
ZTF25aaehohz,SN,SN Ia,0.07,83.0611304275862,-19.090835544827584,-25.72208802459338,222.2024561614897,1.7080507,False
ZTF19abaeyln,SN,SN Ia,0.0852,231.278889475,11.58523405,50.77401874571546,17.220397629646524,1.7079351,False
ZTF24aasgaac,SN,SN Ia,0.02,237.41133786923075,-7.241139523076923,34.86791930076908,0.9529385629079128,1.7079012,False
ZTF25acgqdqy,SN,,,134.15261540769228,38.36522242307693,40.20109151717779,184.24045845350844,1.7078203,False
ZTF23aaenpcd,SN,SN Ia,0.101178,221.17737809411767,6.953422188235294,56.4001221811031,1.2406048079825285,1.7077583,False
ZTF21aacpasn,SN,SN Ia,0.05,55.99765367999999,33.917944459999994,-16.52779950883427,159.22135647357587,1.7076647,False
ZTF19abymvqm,NT,,,134.63443916875002,51.369140275,40.45029413089045,167.15408526066858,1.7075913,False
ZTF22abkaaje,SN,SN Ia,0.07,113.22793306923076,36.24582935384616,23.502077907036377,182.8238186828543,1.7075514,False
ZTF23aaekhyc,VS,,,292.54178064,12.21077329,-2.8574741410715805,48.21108778397897,1.7075056,False
ZTF22abfviiz,SN,,,322.82487932000004,5.119317080000001,-31.91723429625843,58.85985429745023,1.7074983,False
ZTF25abcleic,SN,,,284.2174300291667,14.286443658333331,5.283503625990544,46.29233924557325,1.707494,False
ZTF23aaejwkh,VS,SN Ia,0.095,261.9613763636364,73.22526297272726,31.88416690855188,104.41805486221068,1.7074591,False
ZTF18abcccnr,CV,,,290.67482225333333,52.73301090666666,16.834015387555457,84.12016081786788,1.7070417,False
ZTF24aahitev,SN,,,242.08823635263155,23.478037536842105,45.62233747240851,39.61933372783229,1.7069448,False
ZTF19acssksf,SN,,,28.733574294444445,43.09355000555556,-18.276068131203544,135.07472095411663,1.7069374,False
ZTF22aahfylu,SN,,,354.2996777636364,49.92401617878787,-11.201656495034504,110.87411565280271,1.7069371,False
ZTF19abzzhgx,SN,SN Ia,0.065,101.63300097692309,41.80676996538462,16.844099923062377,174.06744229510622,1.7069298,False
ZTF22abqbkcb,SN,,,348.89970995333334,-18.35210868,-66.27725029104822,49.583241791794215,1.7069277,False
ZTF18abmfybu,CV,,,298.27780450476195,12.9835459,-7.361000818042437,51.63891047502318,1.7066481,False
ZTF22aakreym,SN,,,236.7341779617647,8.015937679411765,44.33659189643679,16.578986030644458,1.706556,False
ZTF24abprheu,SN,,,27.20483360714286,36.27161385,-25.175265574964435,135.68326355009364,1.7064832,False
ZTF25abpkfqz,SN,,,312.78117233333336,-17.32388615686275,-34.02684327136195,29.61996363947146,1.7064197,False
ZTF19abykddm,SN,,,286.14772873,-12.32028105,-8.462930631711137,23.3673502694037,1.7063032,False
ZTF20aauualk,SN,,,183.21906783076923,24.802916230769224,81.02908860959886,225.80032965378857,1.706262,False
ZTF20abzoeiw,SN,SN Ic-BL,,280.0375343785714,34.11651151428571,16.97931591803034,63.096945556511145,1.706221,False
ZTF21abaioza,AGN,,,125.24701168,26.75581332,30.52775044060716,196.36663202336024,1.706209,False
ZTF21acjnajt,UNCLEAR,SN Ia,0.094,128.51786728750002,80.41195888125,30.91742817892555,133.01087976931387,1.7061758,False
ZTF21achauvx,SN,SN Ia,0.041,249.42409138181813,75.00073721818181,34.566449376344835,107.72676311594992,1.7061241,False
ZTF21acjdsix,SN,,,4.286054403333334,32.737130686666674,-29.581955072203005,114.64137287081778,1.7059863,False
ZTF24aavcabo,SN,,,32.40665370000001,23.1696734375,-36.27344235726576,145.3608809875405,1.7059625,False
ZTF19aaprgal,VS,,,282.2032743903226,-12.36212989032258,-5.029291157365151,21.605716380885244,1.7056568,False
ZTF23aadcaji,SN,,,248.5405957636364,9.678896636363636,34.84051784882592,25.66673485532187,1.7055124,False
ZTF19aaneugz,NT,SN Ia,0.0545,158.0050847076923,18.160617676923074,56.72763203368692,221.12156934756507,1.7054697,False
ZTF20acmlkoc,SN,,,31.04691721764706,34.12234184117647,-26.37031816732807,139.69422742004463,1.7054653,False
ZTF20abefbiq,SN,SN Ia,0.0808,224.0878147272728,9.336062827272729,55.58109261722801,7.764958989746232,1.7053843,False
ZTF25aauvaxd,SN,SN Ia,0.067597,187.39769993636364,59.83274095454545,57.08081241560647,127.98124147127824,1.7052368,False
ZTF25acbcpff,SN,SN Ia,0.106,76.4454841142857,5.733730178571428,-20.388177610501995,194.86199375868603,1.705213,False
ZTF25abgpdzk,SN,,,7.791846954545455,-8.785148881818182,-71.04094032273093,107.34560031809488,1.7050774,False
ZTF19aavhvwd,SN,,,186.6947736384616,8.83769816153846,70.80269052787959,284.10544002319585,1.7049582,False
ZTF25abpfkwy,ORPHAN,,,289.3121181318181,-14.659595602272724,-12.249023331238886,22.576700319189232,1.7045949,False
ZTF22aakcvbr,SN,SN Ia,0.045291,184.09653189411765,-18.55423729411765,43.53402753581747,291.4405229030956,1.7045851,False
ZTF23aakmsiy,SN,SN Ia,0.042862,296.84764793636367,43.86486579545454,9.257709534490004,77.79221753166486,1.7044528,False
ZTF18acqyphc,VS,,,134.16788075833333,-4.077661733333334,25.3966452904068,232.30328700572773,1.7044003,False
ZTF20acwofly,SN,,,163.6481218066667,56.5646746,53.95330930976692,150.12393584758988,1.704388,False
ZTF19adccrca,SN,SN II,0.045,170.65217307671233,48.3848174260274,62.63828567715786,156.0348524651256,1.7042787,False
ZTF20aahqbla,SN,,,226.43150562222223,11.289953505555555,54.73107370179785,12.842599169575337,1.7041887,False
ZTF20aayxcyn,SN,SN Ia,0.13,239.0182571421053,33.90664541315789,49.99577902460593,54.31089666380628,1.7041302,False
ZTF26aargoww,SN,SN Ia,0.055,203.0678050205882,-6.141101677941176,55.294877392738336,320.96059224111,1.7040554,False
ZTF24abdirzu,SN,SN Ia-91T-like,0.08,22.78811818333333,21.03272468333333,-40.889251407953175,135.22323749601043,1.704009,False
ZTF18abpdmeh,VS,,,352.6979721588235,60.58843982352941,-0.7483098663363501,113.1863297289033,1.703777,False
ZTF20aaiqiti,SN,SN Ic-BL,0.025,183.02037903,32.733823189999995,79.80348724411256,177.22388914632913,1.7037585,False
ZTF20aaurzce,SN,SN Ia,0.02744,128.8009673266667,60.83589239333333,36.008273498709535,155.73247169317702,1.7034817,False
ZTF19aarhrcv,SN,Varstar,,113.35612233076924,37.629088592307696,24.004490342373906,181.4112901513912,1.7033678,False
ZTF25abtoptp,SN,SN Ia,0.071933,358.02046005499994,-20.6936783375,-75.00173084671351,55.14648044695693,1.7032944,False
ZTF23aapmnos,NT,,,336.45444876,6.233425200000001,-41.49496256533467,70.96301336631781,1.7032702,False
ZTF22aahhzng,AGN,,,209.79544922000005,58.00918365,56.90718383838955,106.5133445535568,1.7031273,False
ZTF21aabhxxj,SN,SN Ia,0.05,34.95202314375,28.460842075,-30.509180387266284,145.50023684267134,1.7030771,False
ZTF23aagaiju,SN,SN Ia,0.068,164.30610123478263,42.980571034782606,61.97917046804413,171.03356020138867,1.7030632,False
ZTF20ablmvmj,SN,,,18.901120112195123,26.343840790243902,-36.21268887511801,129.64530393937957,1.7030394,False
ZTF24ablvshn,VS,SN II,0.0273,336.13181330714286,-27.76510759285714,-57.522823875344784,23.151891208468157,1.7030178,False
ZTF19acystyr,SN,,,115.676438444,29.666611856,23.40595246725056,190.3363872772005,1.7029283,False
ZTF20aavtaib,BS,,,249.69905512,40.849126793333326,41.79636108266096,64.78543818664511,1.7028341,False
ZTF25aagjlxr,SN,,,133.91130994074075,7.845896333333335,31.13231599882098,220.4171981580849,1.7027986,False
ZTF19abljazb,SN,,,296.9242422636364,-2.063545163636363,-13.447972105033076,37.572940871711005,1.7027073,False
ZTF19abdkecj,SN,SN Ia,0.073,19.686302128571437,9.205930878571428,-53.067713894890105,134.19297090577365,1.7026699,False
ZTF18accqudv,AGN,,,1.04814665,2.32681036,-58.42039575640237,99.9435935012076,1.7025585,False
ZTF20abzbmpa,ORPHAN,,,302.433291872,44.03225055200001,5.887322428112874,80.01063205095566,1.7024698,False
ZTF20aaifyvz,SN,SN Ia,0.06,251.7498683928572,15.585265942857143,34.43278658071369,33.77814053838008,1.7023993,False
ZTF25abxgmpf,SN,SN Ia,0.05,295.97820192500006,70.58384769166666,21.27847529454702,102.6012961034949,1.7023859,False
ZTF17aacngcr,AGN,,,179.88272295789474,29.2455358,78.37439681730969,199.41344097961093,1.7023779,False
ZTF19abvhaqq,SN,,,61.65327847333334,23.829776526666667,-20.61516028553976,170.2635962180025,1.702336,False
ZTF20acquetr,SN,SN Ia,0.030791,165.79747598333333,41.706466266666666,63.51605728927855,172.54113821192925,1.7023141,False
ZTF20aaurknv,SN,SN Ia,0.05728,250.1996400777778,32.23827072222222,40.50250119794626,53.45846679571214,1.702266,False
ZTF20abqiyna,ORPHAN,,,245.235633725,35.12740739166667,44.9699074120583,56.63703646831224,1.7022572,False
ZTF21aaxylga,SN,SN Ia,0.033898,220.2241616142857,24.971655035714285,65.36905094081033,34.11763195415976,1.7021434,False
ZTF20abztida,SN,,,75.1270933818182,-1.181306281818182,-25.053343711797204,200.5796033743576,1.7019608,False
ZTF21aaglrfh,SN,SN Ia,0.07,93.1369181095238,-21.123344485714284,-17.72964468427367,228.0797986610396,1.7019485,False
ZTF21acermmd,SN,SN Ia,0.026,157.790112776,72.788114824,40.6250840709322,135.87640622057378,1.7017078,False
ZTF20acfaonm,SN,SN Ia,0.07363,118.90449893571429,50.902776007142855,30.597691085052425,167.68961383499905,1.7016771,False
ZTF22aaaybql,SN,,,149.33862435333333,36.877220486666666,52.17323379541581,186.85383987594827,1.7015893,False
ZTF19abajuqh,SN,SN Ia,0.068,325.4425175636364,7.202637118181817,-32.70370209999007,62.69304436585637,1.7015594,False
ZTF19acyqdxa,SN,SN Ia,0.095,63.91742162222223,-5.918398383333333,-37.115491746099146,198.90290695219284,1.7014673,False
ZTF25abxcktl,SN,SN II,0.03288,172.10576511785715,51.02405375714285,61.39720634467432,150.67911908608457,1.70133,False
ZTF20acbqrme,VS,,,22.05491249230769,20.38336833846154,-41.66081923642201,134.49843494670318,1.7013286,False
ZTF19abcupbu,SN,,,241.917044975,22.3448440375,45.46104983659349,38.00208261577969,1.7013028,False
ZTF25abcbmnp,SN,,,1.5716768916666668,-10.069196966666665,-69.89303293358998,88.83404043112985,1.7012644,False
ZTF20abapuym,SN,,,237.03528315714289,-25.1171903,22.606178596102875,346.048157980824,1.7011534,False
ZTF18abnpdqe,CV,,,297.87961811764706,10.956021172549022,-8.035223348398457,49.66974147639599,1.7010498,False
ZTF20acyntiu,SN,SN Ia,0.11,40.64604435333333,9.025042853333332,-44.91748955542474,163.48704728040374,1.7008507,False
ZTF24abjeddz,SN,,,7.403479987096774,6.902684993548387,-55.56139817865709,113.32363657747864,1.7007778,False
