,objectId,decmean,decstd,ramean,rastd,glatmean,glonmean,jdgmax,gmag,dmdt_g,dmdt_g_2,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,jdrmax,mag_r02,mag_r08,mag_r28,rmag,dmdt_r,dmdt_r_2,magrmax,magrmean,magrmin,jdmax,jdmin,ncand,ncandgp,distpsnr1,sgscore1,sgmag1,srmag1,htm16,g_minus_r,jd_g_minus_r,ncandgp_7,ncandgp_14,ssnamenr,dmdt_g_err,dmdt_r_err,z,classification,classificationReliability,distance,separationArcsec,tns_name,tns_type,host_name
13655,ZTF23abnjyqo,-6.799200686363636,0.2577009674888439,157.55978315454547,0.23623411682094103,41.85618244997391,252.54469907086025,2461167.7541088,19.4946,-0.0511699,-0.055915,19.4875,19.4087,19.3978,19.6147,19.4111,19.0862,2461168.6690046,19.2588,19.2346,19.241,19.3183,0.243675,8.85201,19.5675,19.3349,19.0938,2461168.6690046,2461138.7106134,22,20,0.12524,0.0465,19.2585,18.8798,41800862463,-0.0581989,2461167.7541088,4.0,8.0,,0.0487049,0.25105,,AGN,1.0,0.0,0.071,2017bpu,,
13656,ZTF24aabniwn,-4.033677283333334,0.11854912905644623,253.28661067500002,0.0902272480933746,23.9583641466416,14.622053230703981,2461186.8990856,19.1135,0.0129619,0.0129758,19.1168,19.1328,19.1509,19.2244,19.136,19.0172,2461185.8524769,18.8226,18.8489,18.8419,18.758,0.0734479,-0.0521672,18.9584,18.8317,18.7175,2461186.8990856,2461158.9002199,24,20,0.0682956,0.995833,19.0246,18.9372,45225428157,0.2558,2461179.84125,5.0,10.0,,0.0306449,0.113915,,AGN,1.0,6607.2,0.03,2022zwk,,
13657,ZTF24aainaay,37.208565268181815,0.07389081310460782,225.86484987727275,0.09449022381579031,60.47879437655997,61.236023730524536,2460445.9129977,20.1886,-0.0715907,0.0433817,20.1674,19.7992,19.0754,20.1886,19.2094,18.3614,2460447.8900926,19.2337,19.1516,18.8856,19.2277,0.0217692,0.0456672,19.3154,18.9634,18.4922,2460447.8900926,2460418.8171644,22,20,6.03385,0.0674464,18.0863,17.5131,60119748782,0.582401,2460439.8437731,3.0,9.0,,0.0334162,0.0373694,0.079445,SN,2.0,360.605,5.073,2024fxo,SN Ia,
13658,ZTF24aaiuemn,40.12212994782609,0.06190387885330428,260.3979993000001,0.057110254905018566,33.63201480483433,64.85821925349175,2460448.8614583,19.474,-0.0652998,0.0694656,19.4051,19.1377,18.8008,19.474,18.9115,18.4585,2460446.8296065,19.6165,19.3917,19.0873,19.6572,-0.0433768,0.0674664,19.6572,19.1743,18.7903,2460448.8614583,2460418.8690972,23,20,14.2489,0.004375,21.9156,21.9152,59631238616,-0.312399,2460446.8831829,3.0,13.0,,0.0736334,0.0648908,,ORPHAN,0.0,0.0,0.0,2024fzq,,
13659,ZTF24aaiwefo,31.150991552380944,0.0628934399083696,228.91320454761905,0.08724356896693528,58.391859447029596,48.981087124635216,2460444.8700231,20.6447,-0.130186,0.145649,20.4952,19.999,19.4787,20.6447,19.6411,18.9323,2460446.8039236,19.8172,19.608,19.3384,19.902,-0.110864,0.0019665,19.902,19.4012,18.9572,2460446.8039236,2460416.8295949,21,20,0.345242,0.00833333,19.9483,19.0899,60083980302,0.964399,2460444.8700231,6.0,12.0,,0.151335,0.116561,,NT,1.0,0.0,0.354,2024goq,,
13660,ZTF24aajxrmd,38.265726369444444,0.1041954140047525,356.284232275,0.11012347025567873,-22.789060294464093,108.87135263000374,,,,,,,,,,,2460433.9887384,19.6935,19.1763,18.6405,20.1001,-59.7188,9.23823,20.1001,18.8326,17.6429,2460433.9887384,2460416.9982176,36,20,9.39768,0.908333,-999.0,-999.0,51865429692,,,5.0,15.0,,,68.5397,,ORPHAN,0.0,0.0,0.0,2024gsj,,
13661,ZTF24aakbqjh,61.42615400384615,0.07150290188316648,289.1219727961538,0.2118391587301757,20.732879943736645,92.37742920702726,2460461.9299421,20.902,-0.0476422,0.145219,20.9003,20.6485,19.8663,20.902,19.6739,18.9946,2460463.8831597,19.9084,19.621,19.1836,20.014,-0.131881,0.019602,20.014,19.2305,18.7332,2460463.8831597,2460434.9438773,26,20,4.9032,0.008125,20.5499,20.0068,53089552120,1.1481,2460461.9299421,3.0,4.0,,0.0312292,0.0978979,0.09,SN,2.0,0.0,5.004,2024guq,SN Ia,
13662,ZTF24aalqimg,22.692530917857145,0.10215381418671654,257.3691118035714,0.16522088074239571,31.956615859604135,43.959930910115716,2460462.7982176,20.8381,-0.170558,-0.0633388,20.7041,20.2693,19.8052,20.8381,19.7918,19.2832,2460464.9112616,20.1973,20.031,19.7787,20.2071,-0.0158764,-0.0487539,20.2408,19.7281,19.3781,2460464.9112616,2460436.9203009,28,20,0.755826,0.00375,21.9002,21.5415,56791236842,0.360601,2460460.8358333,3.0,4.0,,0.189407,0.053204,,SN,2.0,0.0,0.725,2024iao,,
13663,ZTF24aaosrdt,46.306859156,0.09285985344081496,254.172837768,0.19453629142328382,38.668589327935564,72.02143152087385,2460576.6347338,20.4605,0.242141,0.0638962,20.5984,20.4186,19.9954,20.7021,19.9442,19.5823,2460576.6835301,19.4136,19.24,18.9518,19.5558,-6.51496,0.0297125,19.5558,19.0494,18.6688,2460576.6835301,2460547.6842014,25,20,3.93721,0.0532381,19.5468,19.4307,59616924859,0.904736,2460576.6347338,4.0,6.0,,0.379195,9.37362,0.033,SN,2.0,145.412,7.666,2024jgr,SN II,
13664,ZTF24aaoxpxs,49.70332054400001,0.06742692018346597,337.297505412,0.12341977482875194,-6.91854885020628,100.66664595960697,2460480.9457986,19.8188,0.0358678,0.103787,19.7561,19.3749,18.9069,19.8543,19.1414,18.4716,2460490.9106481,19.5028,19.2489,18.8608,19.5789,-0.0287473,0.206617,19.5789,18.9831,18.4033,2460490.9106481,2460462.903588,25,20,3.18361,0.034375,19.4261,18.7214,55534530699,0.735901,2460480.9457986,3.0,8.0,,0.245772,0.0900419,,SN,2.0,0.0,2.993,2024jki,,
13665,ZTF24aaozwsw,37.91600132608695,0.12906254721651292,242.9203732217392,0.1871671864536757,46.96596640217947,60.51263765171861,2460491.7792708,20.7151,-0.0561633,0.088376,20.6276,20.1917,19.7521,20.7151,19.7811,19.1945,2460491.868831,20.0003,19.8264,19.6849,20.0449,-0.0622181,-0.0417856,20.0449,19.6655,19.2863,2460491.868831,2460462.8044907,23,20,0.192775,0.000833333,19.7168,19.6379,59770596150,0.670229,2460491.7792708,6.0,9.0,,0.163658,0.112416,,SN,2.0,0.0,0.262,2024jve,,
13666,ZTF24aapqsca,22.635892275,0.10100960261260859,216.84393163500005,0.09706806212557975,67.81992549077518,26.54631034050561,2460490.7241319,20.1904,-0.0680043,0.125192,20.1168,19.7748,19.8084,20.3468,19.4158,18.9246,,,,,,,,,,,2460490.7241319,2460460.8114931,20,20,1.47148,0.00666667,19.6571,19.4505,59515434055,,,4.0,9.0,,0.110079,,0.079,NT,1.0,360.678,1.31,2024kax,SN Ia,
13667,ZTF24aaugavy,22.618794925,0.13479118183220212,330.7109850333334,0.15383000748487619,-25.703960228995488,79.50202843051352,2460538.8719444,20.841,-0.0284252,-2.95187,20.8145,20.5569,20.2765,20.8569,20.5181,19.8728,2460554.879537,20.3451,20.2682,19.9259,20.3618,-0.0502821,-0.0433469,20.4607,19.8133,19.5019,2460554.879537,2460525.7980671,36,20,0.592195,,20.7601,20.4837,55099193478,0.874001,2460538.8719444,1.0,1.0,,0.205369,0.159841,0.087,SN,2.0,0.0,0.578,2024nxs,SN Ia,
13668,ZTF24aaumgko,21.58701711153846,0.1174047292873942,239.09517424999999,0.07821509454802304,47.74704528358456,35.843976136384676,2460528.7069792,20.3968,-0.0206731,0.100318,20.3483,19.982,19.4924,20.3968,19.5512,18.8793,2460532.6897338,19.855,19.6536,19.3816,19.8852,-0.000653231,0.0872079,19.8852,19.4239,19.0387,2460532.6897338,2460502.777037,26,20,0.8277,0.5,20.7928,20.733,59405718423,0.685598,2460528.7069792,4.0,8.0,,0.154891,0.114978,0.1,SN,2.0,0.0,1.117,2024nzg,SN Ia,
13669,ZTF24aawbgfo,19.500487760000006,0.06456702117944786,342.33066866499996,0.06989604424491354,-34.77982259358208,87.27125433615073,2460540.8694676,19.248,-0.0460723,0.0958331,19.1686,18.7203,18.1943,19.248,18.4659,17.7949,2460549.8378472,18.8468,18.7134,18.2571,18.8475,-0.029633,0.0394817,18.8475,18.1607,17.7226,2460549.8378472,2460520.8496296,20,20,0.96923,0.0821131,17.7387,17.0955,52387120773,0.497299,2460536.8306019,1.0,5.0,,0.0895615,0.00793789,0.055,VS,1.0,0.0,0.97,2024pqc,SN Ia,
13670,ZTF24aaxiuvg,32.27233065238096,0.053999270746464684,359.90950175238095,0.15248926324488607,-29.333588955953758,110.37852911929468,2460538.9269329,20.219,-0.0135807,0.190995,20.1624,19.8364,19.6231,20.219,19.6646,19.3374,2460550.8797917,20.5256,20.1623,19.757,20.688,-0.205952,0.0397276,20.688,19.6654,19.25,2460550.8797917,2460521.8911227,21,20,0.30694,,20.2125,19.4051,51961398385,0.4163,2460538.9269329,3.0,5.0,,0.124236,0.14513,,SN,2.0,0.0,0.287,2024qko,,
13671,ZTF24aaxvbmg,9.702503566666667,0.1338693145251885,329.8820430428571,0.1911002996665143,-34.40043212094845,68.40501120581877,2460555.780162,20.7848,-0.143516,0.0115364,20.671,20.3111,19.8259,20.7848,19.9078,19.4064,2460559.7544444,20.2354,20.0951,19.82,20.2375,-0.0251729,0.0303918,20.2375,19.6394,19.2441,2460559.7544444,2460529.8189236,21,20,0.533597,0.0114583,19.7599,18.9889,52339590202,0.467899,2460549.8128704,3.0,6.0,,0.177864,0.0270455,0.13,VS,1.0,0.0,0.536,2024qud,SN Ia,
13672,ZTF24aaymurz,43.259824875,0.11931433434374637,8.740679320000002,0.13036328231574892,-19.510139546609906,119.75077807591359,2460551.8451852,20.5645,-0.198563,0.128662,20.3832,20.0311,19.7638,20.5645,19.7995,19.4322,2460556.8683102,19.9388,19.8466,19.8386,19.9371,0.0114071,0.0508007,20.0401,19.6693,19.3756,2460556.8683102,2460527.906331,20,20,0.301013,0.0733958,20.0251,19.7192,67706989199,0.570801,2460551.8451852,4.0,8.0,,0.17132,0.0453073,,SN,2.0,0.0,0.273,2024roh,,
13673,ZTF24aaynjfz,45.06887409545454,0.20018608821374245,103.64794129999997,0.3716881648953799,19.357783773609935,171.3929184861619,,,,,,,,,,,2460554.9521528,18.9241,18.8228,18.3151,18.9242,0.00656762,245.451,19.0421,18.1375,17.6315,2460554.9521528,2460525.9891088,22,20,0.566346,0.096875,17.6423,16.8759,63403085785,,,1.0,1.0,,,0.0121588,,VS,1.0,0.0,0.549,2024rhy,,
13674,ZTF24aayrqqk,20.07275890882353,0.16934009796703373,41.335738649999996,0.15388075421691935,-35.33060074474248,156.2255542499455,2460562.9808912,20.9282,-0.0405342,0.126286,20.8895,20.5218,19.9591,20.9282,20.0746,19.3512,2460565.9455093,20.3006,20.1064,19.7214,20.3118,-0.100658,-23.0813,20.3424,19.8431,19.2319,2460565.9455093,2460537.9105093,34,20,0.728723,,21.3646,20.9546,68120234166,0.920799,2460562.9808912,3.0,11.0,,0.108979,0.0816353,0.11,SN,2.0,0.0,0.639,2024rjc,SN Ia,
13675,ZTF24abagjgq,14.26248228095238,0.06532318499582777,251.0160744904762,0.04554735522140425,34.570677702744646,31.964671799576777,2460566.6358333,19.7717,-0.102357,0.113887,19.7639,19.3656,18.7065,19.7717,18.376,17.8869,2460568.6712963,18.9461,18.7518,18.4625,18.9554,-0.0420411,-0.00480042,18.9554,18.3478,17.9703,2460568.6712963,2460538.7117361,21,20,2.13389,0.000833333,20.4438,19.5965,56880131240,0.194201,2460556.6922338,2.0,7.0,,0.0305771,0.0221728,0.05,SN,2.0,0.0,2.077,2024rwc,SN Ia,
13676,ZTF24abdbhxt,42.523025087499995,0.11576366690289591,127.21577030833333,0.18360967376653034,35.35940955823763,178.34580749455273,,,,,,,,,,,2460562.0097222,19.4679,19.2536,18.9927,19.6274,-23.1821,-0.0440846,19.6664,19.2143,18.8066,2460562.0097222,2460549.0046181,24,20,5.89849,0.146732,17.7863,16.846,64254013504,,,9.0,20.0,,,44.5468,,SN,2.0,248.96,5.8,2024szc,,
13677,ZTF24abizspq,43.07969280000001,0.10404196076432116,256.6803365555556,0.04839877685097849,36.74343674332205,68.04719274016162,2460625.6033102,18.8905,-0.0291362,0.0886435,18.8359,18.4454,17.4664,18.8905,17.627,16.3336,2460627.5887153,18.0809,17.7996,17.1866,18.1465,-0.0686742,0.0656322,18.1465,17.1784,16.4097,2460627.5887153,2460597.6114699,27,20,10.4677,0.152565,17.8455,17.3034,59645040144,0.879398,2460625.6033102,3.0,4.0,,0.0931543,0.0511935,0.027,SN,2.0,0.0,10.395,2024wpm,SN Ia,
13678,ZTF24abjioxz,-9.007177942307692,0.07821961431682337,4.3352757269230775,0.05318828925243811,-70.16796704271692,97.36781749334877,2460586.9411343,19.3464,-0.117298,-0.00212639,19.377,19.6008,19.8429,19.9996,19.4163,19.3127,2460586.8709144,19.6069,19.5969,19.5935,19.5376,-0.695668,0.234238,19.7022,19.5348,19.4748,2460586.9411343,2460578.9094676,26,20,0.766343,0.0125,20.9779,20.5925,34607567555,-0.191202,2460586.9411343,20.0,20.0,,1.71933,1.46316,,SN,2.0,0.0,0.737,2024wyg,,
13679,ZTF24abkegqp,61.80774560399999,0.11484974915474105,253.53197721200002,0.16317981009079435,37.43277732564495,91.68687132475085,2460619.6157986,20.1252,-0.114645,0.106354,20.1122,19.651,18.8473,20.1252,18.716,18.118,2460625.6184606,19.0744,18.9204,18.5912,19.0899,0.00780539,0.0528501,19.1054,18.5624,18.161,2460625.6184606,2460595.6212037,25,20,20.5894,0.997083,19.5125,19.225,57536156931,1.2638,2460619.6157986,2.0,2.0,,0.0347454,0.10435,0.06,UNCLEAR,3.0,0.0,0.069,2024xhi,SN Ia,
13680,ZTF24abofexa,41.92850270370371,0.10146473585521212,350.5228702222222,0.19737064420506406,-17.924367143760445,105.64416215572948,2460636.7866204,20.2329,0.0107224,-213.002,20.2516,19.8868,19.4243,20.3541,19.4187,18.9964,2460643.6823958,19.8181,19.6113,19.2985,19.8533,-0.0568736,0.0443067,19.8533,19.2723,18.8326,2460643.6823958,2460614.7008333,27,20,4.31764,0.0637917,18.2731,17.2691,55355718034,0.7381,2460636.7866204,4.0,6.0,,0.159058,0.0628544,,SN,2.0,0.0,4.015,2024zob,,
13681,ZTF24abteama,17.15333128,0.19795276672935702,336.1081092,0.19361854043995952,-33.153996253867476,79.8610196202251,2460667.6118519,20.1074,-0.116507,-343.307,20.0468,19.7695,19.5429,20.1074,19.4011,19.0549,2460667.659456,19.6225,19.476,19.4711,19.6861,-0.0594872,0.077333,19.8252,19.3875,19.0931,2460667.659456,2460639.6458333,30,20,3.21035,0.001,20.7277,20.2292,52374151227,0.42131,2460667.6118519,2.0,3.0,,0.170844,0.131692,,SN,2.0,0.0,3.185,2024abvm,,
13682,ZTF25aaapnji,20.63995309594594,0.14958609049026103,148.70772142972973,0.1985184970961287,49.31533766951075,212.26849194050774,2460708.9712731,20.4264,11.4249,-0.116884,20.3847,20.1122,19.7399,20.5765,19.9551,18.7575,2460709.9592361,19.699,19.5593,19.3931,19.7012,-6.07276,-5.75699,19.8548,19.5809,18.8015,2460709.9592361,2460680.8449306,74,20,1.3597,0.01,19.4758,18.8522,63698023680,0.7402,2460708.9712731,10.0,10.0,,23.8555,14.8786,,NT,1.0,0.0,1.369,2025cc,,
13683,ZTF25aadefqg,2.9990474149999997,0.06200745539047951,272.94784782999994,0.056331787253297176,10.18574129725864,31.07942798480098,,,,,,,,,,,2460711.0592361,18.1448,17.7384,17.3327,18.2434,31.5792,9.14834,18.3362,17.9234,17.0337,2460711.0592361,2460700.061169,20,20,0.0966088,0.5,-999.0,-999.0,53750050084,,,18.0,20.0,,,35.815,,SN,2.0,0.0,4.454,2025adx,,
13684,ZTF25aafpsjf,43.728252872000006,0.11491166255440788,101.119769048,0.13063130147614344,17.19765359912246,172.05333034143547,2460758.7398727,20.4459,-0.13752,0.0817415,20.3321,19.9466,19.2633,20.4459,19.2409,18.4959,2460760.6444329,19.0461,18.9444,18.5628,19.0943,-0.0724866,37.0938,19.0943,18.6749,18.0355,2460760.6444329,2460731.693912,25,20,0.599285,0.5,-999.0,-999.0,63417584230,1.4968,2460758.7398727,6.0,8.0,,0.192085,0.0674573,0.05,SN,2.0,0.0,7.022,2025bqy,SN Ia,
13685,ZTF25aahweqd,44.10335600869565,0.11671678211966015,91.88614907826086,0.10883235546985394,11.285179558469574,168.8919326632365,2460761.799294,18.8796,1.39338,-0.220071,19.1114,18.9968,18.478,19.824,18.4456,16.244,2460761.7141319,19.2038,19.0898,18.6179,18.9904,0.787559,-0.22556,19.8393,18.6429,16.9879,2460761.799294,2460733.7623611,23,20,10.2074,0.5,-999.0,20.0334,63351086577,-0.110765,2460761.799294,7.0,11.0,,2.64407,11.5158,,ORPHAN,0.0,0.0,0.0,2025cvt,,
13686,ZTF25aailxex,50.87607852857143,0.08994957853074416,86.81938390714288,0.23687306190295274,11.453564370608609,161.1572651611269,2460761.663912,20.0252,-0.0238627,-316.334,19.9937,19.6298,19.5382,20.1275,19.2885,18.0316,2460761.7141319,18.6977,18.4496,18.9145,18.7285,5.74973,0.106702,20.063,18.4425,17.7593,2460761.7141319,2460733.7589468,28,20,15.7842,0.5,-999.0,-999.0,66097924105,1.2967,2460761.663912,10.0,13.0,,0.151881,9.19933,0.025895,SN,2.0,0.0,24.627,2025dbx,SN Ia,
13687,ZTF25aaomnws,76.016930452,0.10907375602310951,230.79452957199996,0.957211275480958,37.740436027837745,112.10463329457836,2460859.7421528,19.9252,-0.0193981,0.0136564,19.9183,19.7647,19.4168,19.9252,19.4062,19.041,2460859.8011574,19.197,19.0921,18.9353,19.2278,-0.0332243,0.0148687,19.2278,18.9968,18.7639,2460859.8011574,2460830.8935764,25,20,1.70066,0.0127083,19.5951,19.3439,57124415948,0.697405,2460859.7421528,4.0,9.0,,0.0460747,0.077808,0.176,SN,2.0,0.0,1.684,2025inr,SN,
13688,ZTF25aarodyp,38.371839845,0.09565251317118226,211.34825411000003,0.11584595834880056,70.87277536941535,73.57685229538886,2460859.7794329,19.9675,-0.0464335,0.0222637,19.9201,19.6013,19.0716,19.9675,19.3383,18.6057,2460859.7287384,19.2082,19.0302,18.7295,19.2309,-0.00957307,0.0464553,19.2309,18.9221,18.4469,2460859.7794329,2460839.6924074,20,20,0.468998,0.0025,20.094,20.0769,59143862929,0.736641,2460859.7794329,7.0,14.0,,0.123506,0.078023,0.073,SN,2.0,0.0,0.433,2025kzb,SN Ia,
13689,ZTF25aasyoqt,66.68988010000001,0.10457209953068138,262.72807701999994,0.23621143161750488,32.68189887483535,96.73761124530031,2460847.7429398,19.7754,-0.0622951,0.125528,19.6896,19.4074,19.2387,19.7754,19.2378,18.9417,2460858.8071991,19.9035,19.6752,19.2856,19.9286,-0.03771,0.0568546,19.9286,19.3008,18.8822,2460858.8071991,2460828.8227315,20,20,0.842308,0.02825,19.0404,18.621,57527033361,0.3274,2460845.741169,2.0,7.0,,0.104975,0.0497869,,NT,1.0,0.0,0.871,2025mkd,,
13690,ZTF25aatyqbi,51.011257977777774,0.16565600019208263,210.3872425851852,0.2703888347418781,62.66989751764089,98.55629650170113,2460857.6964815,20.341,-0.0728521,-191.322,20.3337,20.1054,19.9143,20.341,19.6524,19.1908,2460852.8030324,19.8524,19.6916,19.5517,19.8759,-0.135817,-2.57906,19.9067,19.6171,19.3761,2460857.6964815,2460829.7245718,27,20,1.31555,,19.7762,19.1063,59250640023,-0.0202999,2460848.8487616,5.0,12.0,,0.0325126,0.139816,,SN,2.0,0.0,1.289,2025mzj,,
13691,ZTF25aavghnx,36.05924945,0.13183646142092956,215.74989988333334,0.1779673167789535,68.62544344305535,63.303293436388955,2460860.6925579,19.8168,-0.193721,-0.0400291,19.7088,19.7572,20.0695,20.4025,19.7638,19.559,2460860.8011343,19.3473,19.4872,19.9035,19.3722,-0.0400526,0.0569196,20.3294,19.5413,19.2753,2460860.8011343,2460840.7785185,30,20,5.18261,0.0297083,19.7825,19.1134,60042582542,0.44459,2460860.6925579,11.0,18.0,,0.304408,0.191895,,SN,2.0,452.552,4.977,2025odj,,
13692,ZTF25aavgqzp,15.377049849999999,0.11195541791278345,193.07622782500002,0.11931521236114917,78.24707255541642,303.95797662031976,2460857.7064931,18.5505,35.1851,-0.00192471,18.5736,18.8884,19.5041,20.0284,19.0329,18.5505,2460857.738287,18.6589,19.0732,19.762,18.6798,-112.451,-0.0341062,20.3376,19.0326,18.6277,2460857.738287,2460842.7026042,24,20,13.5697,0.5,-999.0,-999.0,59000371013,-0.129253,2460857.7064931,10.0,19.0,,237.652,271.899,,UNCLEAR,3.0,0.0,0.448,2025nyr,,
13693,ZTF25aavllhu,76.59756763749999,0.15518177849290443,267.10475344583335,0.5347357401322759,29.972035652414682,108.00897118068298,2460864.9241782,19.266,205.919,0.0534445,19.4113,19.1607,19.2477,19.5921,18.947,18.598,2460855.8512269,18.7335,18.7545,18.7877,18.7782,-0.050936,2.4809,18.808,18.7227,18.5841,2460864.9241782,2460840.7597222,24,20,2.84997,0.0855,17.3895,16.7769,57061542144,0.0412998,2460855.7845718,5.0,13.0,,226.049,0.0698849,,SN,2.0,0.0,2.52,2025qep,,
13694,ZTF25aavllhu,76.59756763749999,0.15518177849290443,267.10475344583335,0.5347357401322759,29.972035652414682,108.00897118068298,2460864.9241782,19.266,205.919,0.0534445,19.4113,19.1607,19.2477,19.5921,18.947,18.598,2460855.8512269,18.7335,18.7545,18.7877,18.7782,-0.050936,2.4809,18.808,18.7227,18.5841,2460864.9241782,2460840.7597222,24,20,2.84997,0.0855,17.3895,16.7769,57061542144,0.0412998,2460855.7845718,5.0,13.0,,226.049,0.0698849,,SN,2.0,0.0,2.52,2025nsr,,
13695,ZTF25aavllhu,76.59756763749999,0.15518177849290443,267.10475344583335,0.5347357401322759,29.972035652414682,108.00897118068298,2460864.9241782,19.266,205.919,0.0534445,19.4113,19.1607,19.2477,19.5921,18.947,18.598,2460855.8512269,18.7335,18.7545,18.7877,18.7782,-0.050936,2.4809,18.808,18.7227,18.5841,2460864.9241782,2460840.7597222,24,20,2.84997,0.0855,17.3895,16.7769,57061542144,0.0412998,2460855.7845718,5.0,13.0,,226.049,0.0698849,,SN,2.0,0.0,2.52,2018mpn,,
13696,ZTF25aaxwrva,48.00338086000001,0.052078451592015046,288.611846136,0.05954847307316035,16.212201985714422,79.04108597599462,2460882.7209838,20.0399,-0.144983,0.122646,19.8784,19.3332,18.7762,20.0399,18.8989,18.2378,2460886.8069676,20.0739,19.5271,19.0158,20.1623,-0.12829,0.159709,20.1623,18.9272,18.3734,2460886.8069676,2460859.8303356,25,20,0.97653,0.0138542,20.3483,20.1251,54979999652,0.3965,2460882.7209838,3.0,8.0,,0.119558,0.0617082,0.051,SN,2.0,0.0,0.864,2025pgp,SN Ibn,
13697,ZTF25aayfazs,-19.636390817391305,0.07446350616088358,299.6955758434782,0.13418388416671082,-23.329224944891056,21.964792742792927,2460873.7492361,18.7921,0.181758,0.379075,18.8589,18.4392,17.4518,19.5222,17.9303,16.5943,2460873.8113773,19.0316,18.5642,17.5282,18.889,4.17448,-0.17411,19.6701,18.0053,16.639,2460873.8113773,2460854.8606019,23,20,10.7858,0.988417,16.1864,15.4861,47923477792,-0.0969448,2460873.7492361,2.0,16.0,,0.0903306,10.955,,UNCLEAR,3.0,0.0,0.052,2025pgi,,
13698,ZTF25aaymnha,-13.289160934782608,0.14467087843877055,327.1782501130434,0.18860729798418724,-45.23124267773967,41.544656696792615,2460948.7889352,20.1718,-0.0100067,0.24077,20.1716,20.1013,19.8393,20.1718,19.6885,19.3424,2460934.774294,19.9373,19.8475,19.7687,20.1386,-191.573,0.0132371,20.1386,19.8389,19.6817,2460948.7889352,2460918.793206,23,20,0.196265,0.016875,19.8081,19.1641,49775873602,-0.106199,2460934.8620255,1.0,2.0,,0.0204496,292.501,0.093,SN,2.0,0.0,0.178,2025qhf,TDE,
13699,ZTF25aazqavg,1.4406331625,0.12666274896348506,13.105432979166666,0.15993203361085584,-61.43013471020658,123.44606125492062,2460912.9213079,20.9797,-0.058011,-0.0647209,20.9795,20.8266,20.2272,20.9797,20.0149,19.5484,2460920.9180208,19.9278,19.7383,19.4441,19.9594,-0.0541961,-0.0559312,19.9594,19.3021,18.8089,2460920.9180208,2460891.8479282,24,20,6.36896,0.042,19.7141,19.1221,66688486972,1.3145,2460912.9213079,3.0,5.0,,0.028111,0.103327,0.063452,SN,2.0,284.818,6.131,2025qmx,SN Ia,
13700,ZTF25abawvzf,29.919407425000003,0.03777151069237844,314.55353693999996,0.03868156027186903,-10.243546543556876,74.39227516273391,2460892.8901157,19.117,-0.124263,-0.0163459,19.0214,18.5727,17.4441,19.117,18.114,16.1008,2460892.9068519,19.1934,18.741,17.6627,19.2353,-0.0666497,0.0369006,19.2353,18.1296,16.4231,2460892.9068519,2460867.8251736,20,20,6.82685,0.0290833,-999.0,-999.0,55800830052,-0.118284,2460892.8901157,5.0,13.0,,0.0575216,0.0281898,,ORPHAN,0.0,0.0,0.0,2025rcf,,
13701,ZTF25abazqup,26.503838579999996,0.09548646949024556,276.38603357,0.08708831571751403,17.054471563969518,54.48173586461941,2460888.7565509,19.6566,-0.156212,-0.012039,19.5348,19.3651,19.3952,19.6566,19.2965,19.1085,2460892.7240856,19.6462,19.4303,19.3873,19.6896,-0.0546344,0.102622,19.6896,19.2686,19.0431,2460892.7240856,2460869.6952894,20,20,0.409757,0.0346667,18.7279,17.8611,54343715854,0.181101,2460888.7565509,5.0,13.0,,0.097762,0.0511169,0.09,VS,1.0,0.0,0.413,2025rig,Galaxy,
13702,ZTF25abeyogz,-10.43361415,0.11704742731038095,327.5196979233334,0.1302318492141279,-44.25130848675893,45.35047892470323,2460909.7941667,20.4602,-0.0691809,0.258672,20.3999,20.0997,19.8087,20.4602,19.9289,19.4898,2460919.8720718,20.1065,19.9718,19.7912,20.1705,-0.0860209,-0.0692583,20.4233,19.8749,19.4596,2460919.8720718,2460890.8437269,30,20,0.198133,0.001875,21.8434,21.3534,49901043483,0.616899,2460905.8667824,6.0,9.0,,0.0899384,0.257493,,SN,2.0,0.0,0.107,2025spo,,
13703,ZTF25abghevu,39.235784912499994,0.13980223952224294,265.26116659062507,0.16879490665046845,29.7906299279114,64.64112681617756,2460948.6333796,20.7114,-0.0438934,-0.10108,20.6969,20.5295,20.1493,20.7114,20.1447,19.7248,2460950.6735764,19.9052,19.7854,19.5426,19.9654,-0.0889037,-1.06693,19.9654,19.5747,19.2414,2460950.6735764,2460921.6565972,32,20,0.785815,0.5,20.5079,-999.0,56166906304,0.923698,2460948.6333796,3.0,4.0,,0.0850099,0.1358,0.045,SN,2.0,0.0,1.602,2025tbb,SN II,
13704,ZTF25abhwfik,22.32446989047619,0.029178069483683795,308.9986827761905,0.03597014270569231,-10.92322490295959,65.17812789959245,2460922.6828125,19.0505,-0.728484,0.101253,18.4827,17.6418,17.2437,19.0505,16.9989,15.1523,2460922.7189699,18.4615,17.6664,16.6231,18.9552,-0.632609,0.0855696,18.9552,17.1721,15.528,2460922.7189699,2460896.9246528,21,20,0.265576,0.5,22.2374,22.0477,55210606797,0.0953064,2460922.6828125,7.0,12.0,,0.081177,0.0630339,,UNCLEAR,3.0,0.0,0.206,2018hms,,
